celltype,cluster,Term,Overlap,n.hit,n.tot,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes
delta,3,regulation of exocytosis (GO:0017157),2/52,2,52,0.418895775105203,1,0,0,1.40370578326783,1.22141091629454,LLGL1;STXBP5L
delta,3,carboxylic acid transport (GO:0046942),2/52,2,52,0.418895775105203,1,0,0,1.40370578326783,1.22141091629454,PSAP;SLC16A13
delta,3,regulation of cellular amine metabolic process (GO:0033238),2/52,2,52,0.418895775105203,1,0,0,1.40370578326783,1.22141091629454,PSMA3;PSMA1
delta,3,regulation of telomere maintenance via telomerase (GO:0032210),2/52,2,52,0.418895775105203,1,0,0,1.40370578326783,1.22141091629454,TNKS2;MAP3K4
delta,3,regulation of cellular amino acid metabolic process (GO:0006521),2/52,2,52,0.418895775105203,1,0,0,1.40370578326783,1.22141091629454,PSMA3;PSMA1
delta,3,coenzyme metabolic process (GO:0006732),2/52,2,52,0.418895775105203,1,0,0,1.40370578326783,1.22141091629454,OXSM;DBI
delta,3,male gamete generation (GO:0048232),5/155,5,155,0.420124393418938,1,0,0,1.17730162467624,1.02096119231084,PTTG1;EIF5A2;PUM1;SPATA6;SOD1
delta,3,negative regulation of growth (GO:0045926),4/121,4,121,0.424215611463286,1,0,0,1.20649092115582,1.03458217457845,DNAJB2;ING5;ADAM15;SESN2
delta,3,vacuolar acidification (GO:0007035),1/20,1,20,0.426452413493316,1,0,0,1.82481751824818,1.55520892834692,ATP6V1H
delta,3,Golgi to endosome transport (GO:0006895),1/20,1,20,0.426452413493316,1,0,0,1.82481751824818,1.55520892834692,DOPEY1
delta,3,cell projection assembly (GO:0030031),1/20,1,20,0.426452413493316,1,0,0,1.82481751824818,1.55520892834692,CYFIP1
delta,3,regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway (GO:1902235),1/20,1,20,0.426452413493316,1,0,0,1.82481751824818,1.55520892834692,EIF2AK3
delta,3,mesoderm formation (GO:0001707),1/20,1,20,0.426452413493316,1,0,0,1.82481751824818,1.55520892834692,ITGA2
delta,3,hydrogen peroxide metabolic process (GO:0042743),1/20,1,20,0.426452413493316,1,0,0,1.82481751824818,1.55520892834692,SOD1
delta,3,positive regulation of dendritic spine development (GO:0060999),1/20,1,20,0.426452413493316,1,0,0,1.82481751824818,1.55520892834692,CPEB3
delta,3,negative regulation of actin filament bundle assembly (GO:0032232),1/20,1,20,0.426452413493316,1,0,0,1.82481751824818,1.55520892834692,STMN1
delta,3,"wound healing, spreading of cells (GO:0044319)",1/20,1,20,0.426452413493316,1,0,0,1.82481751824818,1.55520892834692,CD151
delta,3,response to progesterone (GO:0032570),1/20,1,20,0.426452413493316,1,0,0,1.82481751824818,1.55520892834692,WBP2
delta,3,regulation of cholesterol transport (GO:0032374),1/20,1,20,0.426452413493316,1,0,0,1.82481751824818,1.55520892834692,NFKB1
delta,3,mitochondrial respiratory chain complex IV assembly (GO:0033617),1/20,1,20,0.426452413493316,1,0,0,1.82481751824818,1.55520892834692,CHCHD5
delta,3,negative regulation of response to biotic stimulus (GO:0002832),1/20,1,20,0.426452413493316,1,0,0,1.82481751824818,1.55520892834692,TRAF3IP1
delta,3,regulation of anoikis (GO:2000209),1/20,1,20,0.426452413493316,1,0,0,1.82481751824818,1.55520892834692,PTRH2
delta,3,regulation of cell development (GO:0060284),1/20,1,20,0.426452413493316,1,0,0,1.82481751824818,1.55520892834692,RHEB
delta,3,regulation of response to cytokine stimulus (GO:0060759),1/20,1,20,0.426452413493316,1,0,0,1.82481751824818,1.55520892834692,IRAK1
delta,3,regulation of glycogen biosynthetic process (GO:0005979),1/20,1,20,0.426452413493316,1,0,0,1.82481751824818,1.55520892834692,IRS2
delta,3,positive regulation of T cell migration (GO:2000406),1/20,1,20,0.426452413493316,1,0,0,1.82481751824818,1.55520892834692,APP
delta,3,inactivation of MAPK activity (GO:0000188),1/20,1,20,0.426452413493316,1,0,0,1.82481751824818,1.55520892834692,DUSP16
delta,3,dorsal/ventral pattern formation (GO:0009953),1/20,1,20,0.426452413493316,1,0,0,1.82481751824818,1.55520892834692,AIDA
delta,3,telomere maintenance via telomerase (GO:0007004),1/20,1,20,0.426452413493316,1,0,0,1.82481751824818,1.55520892834692,TERF2IP
delta,3,vesicle cytoskeletal trafficking (GO:0099518),1/20,1,20,0.426452413493316,1,0,0,1.82481751824818,1.55520892834692,DYNC1I1
delta,3,heparan sulfate proteoglycan metabolic process (GO:0030201),1/20,1,20,0.426452413493316,1,0,0,1.82481751824818,1.55520892834692,EXTL3
delta,3,negative regulation of plasma membrane bounded cell projection assembly (GO:0120033),1/20,1,20,0.426452413493316,1,0,0,1.82481751824818,1.55520892834692,EVL
delta,3,regulation of transcription from RNA polymerase II promoter (GO:0006357),42/1479,42,1479,0.427375002765751,1,0,0,1.03640751543507,0.881043214026784,APP;CEBPB;WBP2;PPP3CA;PPP3CB;NRIP1;NCK2;RBBP8;ZNF746;EPC2;E2F5;RNF111;MEF2A;NCOA1;KLF11;UBE2I;BUD31;FOXJ3;MKL1;ELP4;EBF4;HCFC2;SMAD5;NFKB1;FOSL2;ETV6;SETX;CDK8;SFPQ;ZEB1;AGO2;ZNF219;ASXL2;REL;CRY1;PAF1;CPEB3;RCOR3;LPIN2;JDP2;CCDC62;CC2D1B
delta,3,regulation of peptidyl-serine phosphorylation (GO:0033135),3/87,3,87,0.427649687738621,1,0,0,1.25849484017116,1.0690295810916,APP;NCK2;TERF2IP
delta,3,positive regulation of proteolysis (GO:0045862),2/53,2,53,0.428375951629449,1,0,0,1.37722076848919,1.16754452183299,FBXW11;TBC1D10A
delta,3,plasma membrane bounded cell projection morphogenesis (GO:0120039),2/53,2,53,0.428375951629449,1,0,0,1.37722076848919,1.16754452183299,ZNF335;MAP4K4
delta,3,triglyceride metabolic process (GO:0006641),2/53,2,53,0.428375951629449,1,0,0,1.37722076848919,1.16754452183299,DGAT1;LPIN2
delta,3,protein modification by small protein removal (GO:0070646),8/262,8,262,0.42841785736825,1,0,0,1.11439237755614,0.944621672046762,USP25;PSMA3;RHOT1;PSMA1;TNKS2;ASXL2;CLSPN;ACTB
delta,3,stimulatory C-type lectin receptor signaling pathway (GO:0002223),4/122,4,122,0.43035341523401,1,0,0,1.19660165131028,1.00891290172665,PSMA3;PSMA1;FBXW11;NFKB1
delta,3,negative regulation of cell migration (GO:0030336),4/122,4,122,0.43035341523401,1,0,0,1.19660165131028,1.00891290172665,ADAM15;DAG1;EVL;RNF41
delta,3,mitochondrial translational elongation (GO:0070125),3/88,3,88,0.434922367173339,1,0,0,1.24419376244194,1.03590046046198,MRPL2;MRPS23;MRPL14
delta,3,monocarboxylic acid transport (GO:0015718),2/54,2,54,0.437773952345364,1,0,0,1.35171668018383,1.11658906780474,NCOA1;SLC16A13
delta,3,T cell activation (GO:0042110),3/89,3,89,0.442160493087497,1,0,0,1.23021405724596,1.00395598656466,PPP3CA;PPP3CB;NCK2
delta,3,positive regulation of protein complex assembly (GO:0031334),3/89,3,89,0.442160493087497,1,0,0,1.23021405724596,1.00395598656466,SH3GLB1;SETX;ERCC5
delta,3,"Wnt signaling pathway, planar cell polarity pathway (GO:0060071)",3/89,3,89,0.442160493087497,1,0,0,1.23021405724596,1.00395598656466,PSMA3;FZD3;PSMA1
delta,3,cobalamin metabolic process (GO:0009235),1/21,1,21,0.442183317478214,1,0,0,1.73792144595064,1.41819731918965,MTR
delta,3,hyaluronan metabolic process (GO:0030212),1/21,1,21,0.442183317478214,1,0,0,1.73792144595064,1.41819731918965,TMEM2
delta,3,positive regulation of transcription from RNA polymerase I promoter (GO:0045943),1/21,1,21,0.442183317478214,1,0,0,1.73792144595064,1.41819731918965,EIF2AK3
delta,3,RNA-dependent DNA biosynthetic process (GO:0006278),1/21,1,21,0.442183317478214,1,0,0,1.73792144595064,1.41819731918965,TERF2IP
delta,3,viral budding via host ESCRT complex (GO:0039702),1/21,1,21,0.442183317478214,1,0,0,1.73792144595064,1.41819731918965,PDCD6IP
delta,3,regulation of ruffle assembly (GO:1900027),1/21,1,21,0.442183317478214,1,0,0,1.73792144595064,1.41819731918965,EVL
delta,3,cortical actin cytoskeleton organization (GO:0030866),1/21,1,21,0.442183317478214,1,0,0,1.73792144595064,1.41819731918965,LLGL1
delta,3,mesoderm development (GO:0007498),1/21,1,21,0.442183317478214,1,0,0,1.73792144595064,1.41819731918965,JAK2
delta,3,establishment of spindle orientation (GO:0051294),1/21,1,21,0.442183317478214,1,0,0,1.73792144595064,1.41819731918965,LLGL1
delta,3,histone ubiquitination (GO:0016574),1/21,1,21,0.442183317478214,1,0,0,1.73792144595064,1.41819731918965,PAF1
delta,3,tetrapyrrole metabolic process (GO:0033013),1/21,1,21,0.442183317478214,1,0,0,1.73792144595064,1.41819731918965,MTR
delta,3,negative regulation of macroautophagy (GO:0016242),1/21,1,21,0.442183317478214,1,0,0,1.73792144595064,1.41819731918965,SMCR8
delta,3,regulation of cardiac muscle hypertrophy (GO:0010611),1/21,1,21,0.442183317478214,1,0,0,1.73792144595064,1.41819731918965,MEF2A
delta,3,zinc II ion transport (GO:0006829),1/21,1,21,0.442183317478214,1,0,0,1.73792144595064,1.41819731918965,SLC30A8
delta,3,regulation of macrophage activation (GO:0043030),1/21,1,21,0.442183317478214,1,0,0,1.73792144595064,1.41819731918965,KARS
delta,3,establishment of endothelial barrier (GO:0061028),1/21,1,21,0.442183317478214,1,0,0,1.73792144595064,1.41819731918965,TJP1
delta,3,response to nicotine (GO:0035094),1/21,1,21,0.442183317478214,1,0,0,1.73792144595064,1.41819731918965,NFKB1
delta,3,"nucleotide-excision repair, preincision complex stabilization (GO:0006293)",1/21,1,21,0.442183317478214,1,0,0,1.73792144595064,1.41819731918965,ERCC5
delta,3,meiosis I (GO:0007127),1/21,1,21,0.442183317478214,1,0,0,1.73792144595064,1.41819731918965,PTTG1
delta,3,cellular response to alkaloid (GO:0071312),1/21,1,21,0.442183317478214,1,0,0,1.73792144595064,1.41819731918965,NFKB1
delta,3,mitochondrial respiratory chain complex IV biogenesis (GO:0097034),1/21,1,21,0.442183317478214,1,0,0,1.73792144595064,1.41819731918965,CHCHD5
delta,3,long-term synaptic potentiation (GO:0060291),1/21,1,21,0.442183317478214,1,0,0,1.73792144595064,1.41819731918965,PLK2
delta,3,mitochondrial calcium ion transmembrane transport (GO:0006851),1/21,1,21,0.442183317478214,1,0,0,1.73792144595064,1.41819731918965,MCUR1
delta,3,ERK1 and ERK2 cascade (GO:0070371),1/21,1,21,0.442183317478214,1,0,0,1.73792144595064,1.41819731918965,KARS
delta,3,glutamate metabolic process (GO:0006536),1/21,1,21,0.442183317478214,1,0,0,1.73792144595064,1.41819731918965,GCLM
delta,3,tumor necrosis factor-mediated signaling pathway (GO:0033209),4/124,4,124,0.442575394428647,1,0,0,1.17730162467624,0.959670880807712,PSMA3;KARS;PSMA1;JAK2
delta,3,cellular calcium ion homeostasis (GO:0006874),4/124,4,124,0.442575394428647,1,0,0,1.17730162467624,0.959670880807712,STIM2;TRPC1;ATP13A3;TMCO1
delta,3,negative regulation of nucleic acid-templated transcription (GO:1903507),13/445,13,445,0.446608137085838,1,0,0,1.06618551627983,0.859424124962013,KHDRBS1;UBE2I;FBXW11;ZBTB21;WWP1;SFPQ;ZEB1;ATXN1;KAT6A;ZNF219;ZNF746;CRY1;ZNF674
delta,3,sensory perception (GO:0007600),2/55,2,55,0.447087159818839,1,0,0,1.3271400132714,1.0683499866852,TTC8;GNAL
delta,3,protein targeting to mitochondrion (GO:0006626),2/55,2,55,0.447087159818839,1,0,0,1.3271400132714,1.0683499866852,IMMP1L;FBXO7
delta,3,RNA modification (GO:0009451),2/55,2,55,0.447087159818839,1,0,0,1.3271400132714,1.0683499866852,NOP56;NOP58
delta,3,intracellular transport of virus (GO:0075733),2/55,2,55,0.447087159818839,1,0,0,1.3271400132714,1.0683499866852,RANBP2;POM121
delta,3,positive regulation of response to stimulus (GO:0048584),2/55,2,55,0.447087159818839,1,0,0,1.3271400132714,1.0683499866852,PPP3CB;HOMER1
delta,3,membrane fusion (GO:0061025),2/55,2,55,0.447087159818839,1,0,0,1.3271400132714,1.0683499866852,VAPA;SNAP29
delta,3,transport of virus (GO:0046794),2/55,2,55,0.447087159818839,1,0,0,1.3271400132714,1.0683499866852,RANBP2;POM121
delta,3,negative regulation of supramolecular fiber organization (GO:1902904),2/55,2,55,0.447087159818839,1,0,0,1.3271400132714,1.0683499866852,STMN1;CLU
delta,3,glycosphingolipid metabolic process (GO:0006687),2/55,2,55,0.447087159818839,1,0,0,1.3271400132714,1.0683499866852,PSAP;ST6GALNAC5
delta,3,innate immune response activating cell surface receptor signaling pathway (GO:0002220),4/125,4,125,0.448657182583282,1,0,0,1.16788321167883,0.936053951581971,PSMA3;PSMA1;FBXW11;NFKB1
delta,3,regulation of establishment of planar polarity (GO:0090175),3/90,3,90,0.449362337632008,1,0,0,1.21654501216545,0.973145655273847,PSMA3;FZD3;PSMA1
delta,3,vesicle-mediated transport (GO:0016192),12/411,12,411,0.452623425680625,1,0,0,1.06558687196974,0.844685160744198,APP;ZFYVE9;VPS33A;APLP2;TGFBRAP1;PIK3R4;ATP6V1H;HOOK3;SNAP29;MAPK8IP3;TBC1D10A;NCALD
delta,3,positive regulation of cysteine-type endopeptidase activity (GO:2001056),2/56,2,56,0.456313161000464,1,0,0,1.30344108446298,1.02264852528308,TBC1D10A;MAP3K5
delta,3,regulation of RNA splicing (GO:0043484),2/56,2,56,0.456313161000464,1,0,0,1.30344108446298,1.02264852528308,SETX;HNRNPF
delta,3,positive regulation of DNA biosynthetic process (GO:2000573),2/56,2,56,0.456313161000464,1,0,0,1.30344108446298,1.02264852528308,TNKS2;MAP3K4
delta,3,DNA recombination (GO:0006310),2/56,2,56,0.456313161000464,1,0,0,1.30344108446298,1.02264852528308,TOP3A;RBBP8
delta,3,cell-matrix adhesion (GO:0007160),3/91,3,91,0.456526242633701,1,0,0,1.20317638565814,0.943421545677769,ADAM15;ITGA2;ARHGEF7
delta,3,regulation of cytokine-mediated signaling pathway (GO:0001959),3/91,3,91,0.456526242633701,1,0,0,1.20317638565814,0.943421545677769,IRAK1;JAK2;ABCE1
delta,3,regulation of programmed cell death (GO:0043067),8/269,8,269,0.457432566963732,1,0,0,1.08539331940412,0.848914117976836,STK10;MOAP1;OMA1;JAK2;RABGGTB;CLU;MAP3K4;MAP4K4
delta,3,regulation of interferon-gamma-mediated signaling pathway (GO:0060334),1/22,1,22,0.457483528780345,1,0,0,1.65892501658925,1.29730324747941,JAK2
delta,3,positive regulation of protein autophosphorylation (GO:0031954),1/22,1,22,0.457483528780345,1,0,0,1.65892501658925,1.29730324747941,NEK10
delta,3,GTP metabolic process (GO:0046039),1/22,1,22,0.457483528780345,1,0,0,1.65892501658925,1.29730324747941,RAB23
delta,3,establishment of protein localization to vacuole (GO:0072666),1/22,1,22,0.457483528780345,1,0,0,1.65892501658925,1.29730324747941,PIK3R4
delta,3,negative regulation of protein polymerization (GO:0032272),1/22,1,22,0.457483528780345,1,0,0,1.65892501658925,1.29730324747941,STMN1
delta,3,peptidyl-S-diacylglycerol-L-cysteine biosynthetic process from peptidyl-cysteine (GO:0018231),1/22,1,22,0.457483528780345,1,0,0,1.65892501658925,1.29730324747941,ZDHHC2
delta,3,peptidyl-L-cysteine S-palmitoylation (GO:0018230),1/22,1,22,0.457483528780345,1,0,0,1.65892501658925,1.29730324747941,ZDHHC2
delta,3,"nucleotide-excision repair, DNA incision, 3'-to lesion (GO:0006295)",1/22,1,22,0.457483528780345,1,0,0,1.65892501658925,1.29730324747941,ERCC5
delta,3,early endosome to late endosome transport (GO:0045022),1/22,1,22,0.457483528780345,1,0,0,1.65892501658925,1.29730324747941,HOOK3
delta,3,activation of phospholipase C activity (GO:0007202),1/22,1,22,0.457483528780345,1,0,0,1.65892501658925,1.29730324747941,ANG
delta,3,negative regulation of cell cycle G1/S phase transition (GO:1902807),1/22,1,22,0.457483528780345,1,0,0,1.65892501658925,1.29730324747941,RBL2
delta,3,negative regulation of actin filament polymerization (GO:0030837),1/22,1,22,0.457483528780345,1,0,0,1.65892501658925,1.29730324747941,PFN4
delta,3,cytosolic calcium ion transport (GO:0060401),1/22,1,22,0.457483528780345,1,0,0,1.65892501658925,1.29730324747941,MCUR1
delta,3,histone lysine methylation (GO:0034968),1/22,1,22,0.457483528780345,1,0,0,1.65892501658925,1.29730324747941,PAXIP1
delta,3,phosphatidylglycerol metabolic process (GO:0046471),1/22,1,22,0.457483528780345,1,0,0,1.65892501658925,1.29730324747941,LPCAT4
delta,3,regulation of cytokine production involved in inflammatory response (GO:1900015),1/22,1,22,0.457483528780345,1,0,0,1.65892501658925,1.29730324747941,KARS
delta,3,urogenital system development (GO:0001655),1/22,1,22,0.457483528780345,1,0,0,1.65892501658925,1.29730324747941,IFT140
delta,3,negative regulation of protein import into nucleus (GO:0042308),1/22,1,22,0.457483528780345,1,0,0,1.65892501658925,1.29730324747941,RAB23
delta,3,cellular response to unfolded protein (GO:0034620),1/22,1,22,0.457483528780345,1,0,0,1.65892501658925,1.29730324747941,HSPA4L
delta,3,viral genome replication (GO:0019079),1/22,1,22,0.457483528780345,1,0,0,1.65892501658925,1.29730324747941,PI4KA
delta,3,negative regulation of GTPase activity (GO:0034260),1/22,1,22,0.457483528780345,1,0,0,1.65892501658925,1.29730324747941,CPEB2
delta,3,positive regulation of RNA splicing (GO:0033120),1/22,1,22,0.457483528780345,1,0,0,1.65892501658925,1.29730324747941,SETX
delta,3,ncRNA catabolic process (GO:0034661),1/22,1,22,0.457483528780345,1,0,0,1.65892501658925,1.29730324747941,EXOSC8
delta,3,regulation of insulin secretion involved in cellular response to glucose stimulus (GO:0061178),1/22,1,22,0.457483528780345,1,0,0,1.65892501658925,1.29730324747941,PPP3CB
delta,3,glucose transport (GO:0015758),1/22,1,22,0.457483528780345,1,0,0,1.65892501658925,1.29730324747941,SLC2A1
delta,3,positive regulation of cellular protein metabolic process (GO:0032270),3/92,3,92,0.463650618564055,1,0,0,1.1900983814662,0.914738163620595,FBXW11;CPEB3;TBC1D10A
delta,3,cellular response to acid chemical (GO:0071229),3/92,3,92,0.463650618564055,1,0,0,1.1900983814662,0.914738163620595,SETX;SESN2;CPEB3
delta,3,cellular response to lipopolysaccharide (GO:0071222),3/92,3,92,0.463650618564055,1,0,0,1.1900983814662,0.914738163620595,IRAK1;PAF1;NFKB1
delta,3,regulation of secretion by cell (GO:1903530),2/57,2,57,0.465449738255392,1,0,0,1.28057369701626,0.979320222521731,LLGL1;STXBP5L
delta,3,regulation of protein kinase B signaling (GO:0051896),5/164,5,164,0.468349393249102,1,0,0,1.11269360868791,0.844023383072872,OSBPL8;DAG1;IRS2;PPP2R5C;RNF41
delta,3,T cell receptor signaling pathway (GO:0050852),5/164,5,164,0.468349393249102,1,0,0,1.11269360868791,0.844023383072872,EIF2B5;PSMA3;PSMA1;FBXW11;NFKB1
delta,3,Golgi vesicle transport (GO:0048193),8/272,8,272,0.469790191269513,1,0,0,1.07342206955775,0.810937189243341,TRAPPC6A;VAPA;COG4;SURF4;COPG2;SPTB;TMED5;DYNC1I1
delta,3,regulation of natural killer cell mediated cytotoxicity (GO:0042269),1/23,1,23,0.472364818229497,1,0,0,1.58679784195494,1.19010420813655,AP1G1
delta,3,exogenous drug catabolic process (GO:0042738),1/23,1,23,0.472364818229497,1,0,0,1.58679784195494,1.19010420813655,CYP2R1
delta,3,regulation of protein oligomerization (GO:0032459),1/23,1,23,0.472364818229497,1,0,0,1.58679784195494,1.19010420813655,SH3GLB1
delta,3,cholesterol efflux (GO:0033344),1/23,1,23,0.472364818229497,1,0,0,1.58679784195494,1.19010420813655,ABCA5
delta,3,protein localization to cilium (GO:0061512),1/23,1,23,0.472364818229497,1,0,0,1.58679784195494,1.19010420813655,IFT140
delta,3,microtubule polymerization or depolymerization (GO:0031109),1/23,1,23,0.472364818229497,1,0,0,1.58679784195494,1.19010420813655,STMN1
delta,3,regulation of transcription elongation from RNA polymerase II promoter (GO:0034243),1/23,1,23,0.472364818229497,1,0,0,1.58679784195494,1.19010420813655,PAF1
delta,3,zinc II ion transmembrane transport (GO:0071577),1/23,1,23,0.472364818229497,1,0,0,1.58679784195494,1.19010420813655,SLC30A8
delta,3,glutamine family amino acid metabolic process (GO:0009064),1/23,1,23,0.472364818229497,1,0,0,1.58679784195494,1.19010420813655,GCLM
delta,3,protein K48-linked deubiquitination (GO:0071108),1/23,1,23,0.472364818229497,1,0,0,1.58679784195494,1.19010420813655,USP25
delta,3,cellular nitrogen compound biosynthetic process (GO:0044271),1/23,1,23,0.472364818229497,1,0,0,1.58679784195494,1.19010420813655,ACER2
delta,3,folic acid-containing compound metabolic process (GO:0006760),1/23,1,23,0.472364818229497,1,0,0,1.58679784195494,1.19010420813655,ST20-MTHFS
delta,3,maturation of LSU-rRNA (GO:0000470),1/23,1,23,0.472364818229497,1,0,0,1.58679784195494,1.19010420813655,RPL35
delta,3,negative regulation of axonogenesis (GO:0050771),1/23,1,23,0.472364818229497,1,0,0,1.58679784195494,1.19010420813655,RUFY3
delta,3,negative regulation of transcription factor import into nucleus (GO:0042992),1/23,1,23,0.472364818229497,1,0,0,1.58679784195494,1.19010420813655,RAB23
delta,3,cellular response to amyloid-beta (GO:1904646),1/23,1,23,0.472364818229497,1,0,0,1.58679784195494,1.19010420813655,APP
delta,3,viral budding (GO:0046755),1/23,1,23,0.472364818229497,1,0,0,1.58679784195494,1.19010420813655,PDCD6IP
delta,3,NAD metabolic process (GO:0019674),1/23,1,23,0.472364818229497,1,0,0,1.58679784195494,1.19010420813655,MDH1B
delta,3,regulation of ion homeostasis (GO:2000021),1/23,1,23,0.472364818229497,1,0,0,1.58679784195494,1.19010420813655,SLC30A8
delta,3,regulation of glycolytic process (GO:0006110),2/58,2,58,0.47449486025611,1,0,0,1.25849484017116,0.938213557646979,RANBP2;POM121
delta,3,IRE1-mediated unfolded protein response (GO:0036498),2/58,2,58,0.47449486025611,1,0,0,1.25849484017116,0.938213557646979,KLHDC3;EXTL3
delta,3,I-kappaB kinase/NF-kappaB signaling (GO:0007249),2/58,2,58,0.47449486025611,1,0,0,1.25849484017116,0.938213557646979,REL;NFKB1
delta,3,regulation of neurogenesis (GO:0050767),2/58,2,58,0.47449486025611,1,0,0,1.25849484017116,0.938213557646979,HOOK3;ZNF335
delta,3,cellular respiration (GO:0045333),2/58,2,58,0.47449486025611,1,0,0,1.25849484017116,0.938213557646979,CHCHD5;FASTKD2
delta,3,response to retinoic acid (GO:0032526),2/58,2,58,0.47449486025611,1,0,0,1.25849484017116,0.938213557646979,ACER2;SETX
delta,3,cellular transition metal ion homeostasis (GO:0046916),3/94,3,94,0.477774761253888,1,0,0,1.16477713930735,0.860322878138632,APP;SLC30A8;SOD1
delta,3,cellular response to oxygen-containing compound (GO:1901701),8/275,8,275,0.482085651797939,1,0,0,1.06171201061712,0.774660628950614,SETX;SESN2;NRIP1;PAF1;CPEB3;ACTB;NFKB1;CCDC62
delta,3,phospholipid transport (GO:0015914),2/59,2,59,0.483446673806732,1,0,0,1.23716441915131,0.899188744518997,OSBPL8;TMEM30B
delta,3,receptor metabolic process (GO:0043112),2/59,2,59,0.483446673806732,1,0,0,1.23716441915131,0.899188744518997,SH3GLB1;PIK3R4
delta,3,integrin-mediated signaling pathway (GO:0007229),2/59,2,59,0.483446673806732,1,0,0,1.23716441915131,0.899188744518997,ADAM15;ITGA2
delta,3,sodium ion transport (GO:0006814),2/59,2,59,0.483446673806732,1,0,0,1.23716441915131,0.899188744518997,SLC12A1;NALCN
delta,3,post-Golgi vesicle-mediated transport (GO:0006892),2/59,2,59,0.483446673806732,1,0,0,1.23716441915131,0.899188744518997,DOPEY1;LLGL1
delta,3,cellular response to fibroblast growth factor stimulus (GO:0044344),3/95,3,95,0.484771681412513,1,0,0,1.15251632731464,0.834510863074666,SETX;HNRNPM;HNRNPF
delta,3,axon development (GO:0061564),3/95,3,95,0.484771681412513,1,0,0,1.15251632731464,0.834510863074666,APP;MTR;LLGL1
delta,3,mitochondrion organization (GO:0007005),5/168,5,168,0.489396284827284,1,0,0,1.08620090371915,0.77618039546724,MEF2A;IMMP1L;RHOT1;FBXO7;TMEM70
delta,3,transcription elongation from RNA polymerase II promoter (GO:0006368),3/96,3,96,0.491723376957085,1,0,0,1.14051094890511,0.809579108763973,PAF1;NELFA;ELP4
delta,3,regulation of cytoskeleton organization (GO:0051493),3/96,3,96,0.491723376957085,1,0,0,1.14051094890511,0.809579108763973,PHLDB1;TRAF3IP1;STMN1
delta,3,renal system development (GO:0072001),2/60,2,60,0.492303495288964,1,0,0,1.21654501216545,0.86211665733156,TRAF3IP1;IFT140
delta,3,mitotic cytokinesis (GO:0000281),2/60,2,60,0.492303495288964,1,0,0,1.21654501216545,0.86211665733156,PDCD6IP;STMN1
delta,3,dicarboxylic acid metabolic process (GO:0043648),2/60,2,60,0.492303495288964,1,0,0,1.21654501216545,0.86211665733156,GCLM;MDH1B
delta,3,regulation of cell death (GO:0010941),3/97,3,97,0.498628583542413,1,0,0,1.12875310407104,0.785492266461433,ACER2;PDE12;CLU
delta,3,ciliary basal body-plasma membrane docking (GO:0097711),3/97,3,97,0.498628583542413,1,0,0,1.12875310407104,0.785492266461433,PLK4;CEP290;SDCCAG8
delta,3,membrane protein intracellular domain proteolysis (GO:0031293),1/25,1,25,0.500916118044351,1,0,0,1.45985401459854,1.00922134447923,NFKB1
delta,3,cellular lipid catabolic process (GO:0044242),1/25,1,25,0.500916118044351,1,0,0,1.45985401459854,1.00922134447923,LPIN2
delta,3,histone monoubiquitination (GO:0010390),1/25,1,25,0.500916118044351,1,0,0,1.45985401459854,1.00922134447923,PAF1
delta,3,histone mRNA metabolic process (GO:0008334),1/25,1,25,0.500916118044351,1,0,0,1.45985401459854,1.00922134447923,LSM11
delta,3,response to dsRNA (GO:0043331),1/25,1,25,0.500916118044351,1,0,0,1.45985401459854,1.00922134447923,PDE12
delta,3,negative regulation of G1/S transition of mitotic cell cycle (GO:2000134),1/25,1,25,0.500916118044351,1,0,0,1.45985401459854,1.00922134447923,RBL2
delta,3,drug catabolic process (GO:0042737),1/25,1,25,0.500916118044351,1,0,0,1.45985401459854,1.00922134447923,CYP2R1
delta,3,"positive regulation of DNA-templated transcription, elongation (GO:0032786)",1/25,1,25,0.500916118044351,1,0,0,1.45985401459854,1.00922134447923,PAF1
delta,3,regulation of transmembrane transport (GO:0034762),1/25,1,25,0.500916118044351,1,0,0,1.45985401459854,1.00922134447923,CTTNBP2NL
delta,3,regulation of chemotaxis (GO:0050920),1/25,1,25,0.500916118044351,1,0,0,1.45985401459854,1.00922134447923,ZSWIM8
delta,3,negative regulation of oxidative stress-induced cell death (GO:1903202),1/25,1,25,0.500916118044351,1,0,0,1.45985401459854,1.00922134447923,FBXO7
delta,3,cilium-dependent cell motility (GO:0060285),1/25,1,25,0.500916118044351,1,0,0,1.45985401459854,1.00922134447923,SPATA4
delta,3,DNA replication initiation (GO:0006270),1/25,1,25,0.500916118044351,1,0,0,1.45985401459854,1.00922134447923,PURA
delta,3,limb development (GO:0060173),1/25,1,25,0.500916118044351,1,0,0,1.45985401459854,1.00922134447923,INTU
delta,3,positive regulation of vascular endothelial growth factor production (GO:0010575),1/25,1,25,0.500916118044351,1,0,0,1.45985401459854,1.00922134447923,EIF2AK3
delta,3,chaperone mediated protein folding requiring cofactor (GO:0051085),1/25,1,25,0.500916118044351,1,0,0,1.45985401459854,1.00922134447923,HSPA4L
delta,3,regulation of neuronal synaptic plasticity (GO:0048168),1/25,1,25,0.500916118044351,1,0,0,1.45985401459854,1.00922134447923,APP
