celltype,cluster,Term,Overlap,n.hit,n.tot,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes
delta,1,substantia nigra development (GO:0021762),1/44,1,44,0.0577681363361376,0.100972876957283,0,0,16.8350168350168,48.0019853497092,S100A1
delta,1,mitotic metaphase plate congression (GO:0007080),1/44,1,44,0.0577681363361376,0.100972876957283,0,0,16.8350168350168,48.0019853497092,CDT1
delta,1,positive regulation of transport (GO:0051050),1/45,1,45,0.059042951121717,0.102341115277643,0,0,16.4609053497942,46.5759689681515,TFR2
delta,1,protein complex subunit organization (GO:0071822),1/46,1,46,0.0603161049564981,0.1028340150078,0,0,16.1030595813205,45.2199054809938,CDT1
delta,1,positive regulation of blood vessel endothelial cell migration (GO:0043536),1/46,1,46,0.0603161049564981,0.1028340150078,0,0,16.1030595813205,45.2199054809938,NOS3
delta,1,peptide cross-linking (GO:0018149),1/48,1,48,0.0628574380669869,0.105438283209139,0,0,15.4320987654321,42.6988580959248,NDNF
delta,1,fatty acid biosynthetic process (GO:0006633),1/48,1,48,0.0628574380669869,0.105438283209139,0,0,15.4320987654321,42.6988580959248,ACSF3
delta,1,negative regulation of mitotic cell cycle (GO:0045930),1/49,1,49,0.0641256214892022,0.10583712022496,0,0,15.1171579743008,41.5254918170636,CDT1
delta,1,pattern recognition receptor signaling pathway (GO:0002221),1/49,1,49,0.0641256214892022,0.10583712022496,0,0,15.1171579743008,41.5254918170636,S100A1
delta,1,organic hydroxy compound biosynthetic process (GO:1901617),1/50,1,50,0.0653921522588676,0.10583712022496,0,0,14.8148148148148,40.4052299816425,CYP27A1
delta,1,double-strand break repair via nonhomologous end joining (GO:0006303),1/51,1,51,0.066657032449374,0.10583712022496,0,0,14.5243282498184,39.3347091474894,POLK
delta,1,myeloid leukocyte differentiation (GO:0002573),1/51,1,51,0.066657032449374,0.10583712022496,0,0,14.5243282498184,39.3347091474894,DHRS2
delta,1,blood circulation (GO:0008015),1/51,1,51,0.066657032449374,0.10583712022496,0,0,14.5243282498184,39.3347091474894,NOS3
delta,1,regulation of blood vessel endothelial cell migration (GO:0043535),1/51,1,51,0.066657032449374,0.10583712022496,0,0,14.5243282498184,39.3347091474894,NOS3
delta,1,regulation of DNA binding (GO:0051101),1/53,1,53,0.0691818493313732,0.108194170382899,0,0,13.9762403913347,37.3307720987078,CDT1
delta,1,positive regulation of cell-substrate adhesion (GO:0010811),1/53,1,53,0.0691818493313732,0.108194170382899,0,0,13.9762403913347,37.3307720987078,NDNF
delta,1,sensory perception (GO:0007600),1/55,1,55,0.0717000886591323,0.111295660008205,0,0,13.4680134680135,35.4917615467783,USH2A
delta,1,chromosome organization (GO:0051276),1/57,1,57,0.0742117668943127,0.112671879664358,0,0,12.9954515919428,33.7989936049452,CDT1
delta,1,DNA-dependent DNA replication (GO:0006261),1/57,1,57,0.0742117668943127,0.112671879664358,0,0,12.9954515919428,33.7989936049452,POLK
delta,1,cellular iron ion homeostasis (GO:0006879),1/57,1,57,0.0742117668943127,0.112671879664358,0,0,12.9954515919428,33.7989936049452,TFR2
delta,1,phospholipid transport (GO:0015914),1/59,1,59,0.076716900477825,0.115631270285417,0,0,12.5549278091651,32.2364500900003,ATP11C
delta,1,membrane lipid biosynthetic process (GO:0046467),1/61,1,61,0.0792155057834974,0.118538310812715,0,0,12.1432908318154,30.7903244593748,COL4A3BP
delta,1,negative regulation of neuron apoptotic process (GO:0043524),1/64,1,64,0.0829512090283501,0.120773689483761,0,0,11.5740740740741,28.8136885076959,NDNF
delta,1,iron ion homeostasis (GO:0055072),1/64,1,64,0.0829512090283501,0.120773689483761,0,0,11.5740740740741,28.8136885076959,TFR2
delta,1,positive regulation of cell projection organization (GO:0031346),1/64,1,64,0.0829512090283501,0.120773689483761,0,0,11.5740740740741,28.8136885076959,NDNF
delta,1,cellular response to decreased oxygen levels (GO:0036294),1/65,1,65,0.0841931969958913,0.120773689483761,0,0,11.3960113960114,28.2010388236043,NDNF
delta,1,positive regulation of endocytosis (GO:0045807),1/65,1,65,0.0841931969958913,0.120773689483761,0,0,11.3960113960114,28.2010388236043,TFR2
delta,1,positive regulation of cell adhesion (GO:0045785),1/65,1,65,0.0841931969958913,0.120773689483761,0,0,11.3960113960114,28.2010388236043,NDNF
delta,1,sphingolipid biosynthetic process (GO:0030148),1/67,1,67,0.0866723154837574,0.122638378371575,0,0,11.0558319513543,27.0383721404093,COL4A3BP
delta,1,positive regulation of cellular protein localization (GO:1903829),1/67,1,67,0.0866723154837574,0.122638378371575,0,0,11.0558319513543,27.0383721404093,CDT1
delta,1,epidermal cell differentiation (GO:0009913),1/68,1,68,0.0879094500534163,0.122719232289333,0,0,10.8932461873638,26.4863613391022,USH2A
delta,1,extrinsic apoptotic signaling pathway (GO:0097191),1/68,1,68,0.0879094500534163,0.122719232289333,0,0,10.8932461873638,26.4863613391022,MLLT11
delta,1,cholesterol metabolic process (GO:0008203),1/69,1,69,0.0891449708907093,0.123614359635117,0,0,10.7353730542136,25.9526714764803,NR0B2
delta,1,positive regulation of neurogenesis (GO:0050769),1/70,1,70,0.0903788799946025,0.123676362097877,0,0,10.5820105820106,25.436451505372,ADRA2B
delta,1,regulation of endocytosis (GO:0030100),1/70,1,70,0.0903788799946025,0.123676362097877,0,0,10.5820105820106,25.436451505372,TFR2
delta,1,positive regulation of endothelial cell migration (GO:0010595),1/71,1,71,0.0916111794054684,0.12454330272116,0,0,10.4329681794471,24.9369010833367,NOS3
delta,1,recombinational repair (GO:0000725),1/72,1,72,0.0928418711410692,0.125396812969756,0,0,10.2880658436214,24.4532669064629,POLK
delta,1,response to metal ion (GO:0010038),1/73,1,73,0.0940709572022729,0.125427942936364,0,0,10.1471334348047,23.9848393467741,TFR2
delta,1,lipid biosynthetic process (GO:0008610),1/73,1,73,0.0940709572022729,0.125427942936364,0,0,10.1471334348047,23.9848393467741,ACSF3
delta,1,regulation of peptide hormone secretion (GO:0090276),1/74,1,74,0.0952984396193822,0.125456173676149,0,0,10.01001001001,23.5309493674658,TFR2
delta,1,regulation of protein complex assembly (GO:0043254),1/74,1,74,0.0952984396193822,0.125456173676149,0,0,10.01001001001,23.5309493674658,CDT1
delta,1,nitrogen compound transport (GO:0071705),1/75,1,75,0.0965243203976376,0.126270809073639,0,0,9.87654320987654,23.0909657041396,COL4A3BP
delta,1,double-strand break repair via homologous recombination (GO:0000724),1/77,1,77,0.0989712850798696,0.127074242571684,0,0,9.62000962000962,22.2503657587146,POLK
delta,1,negative regulation of extrinsic apoptotic signaling pathway (GO:2001237),1/77,1,77,0.0989712850798696,0.127074242571684,0,0,9.62000962000962,22.2503657587146,NOS3
delta,1,positive regulation of apoptotic signaling pathway (GO:2001235),1/77,1,77,0.0989712850798696,0.127074242571684,0,0,9.62000962000962,22.2503657587146,MLLT11
delta,1,adenylate cyclase-activating G-protein coupled receptor signaling pathway (GO:0007189),1/79,1,79,0.1014118672916,0.127840414525168,0,0,9.3764650726676,21.4586512915061,ADRA2B
delta,1,sensory perception of mechanical stimulus (GO:0050954),1/79,1,79,0.1014118672916,0.127840414525168,0,0,9.3764650726676,21.4586512915061,USH2A
delta,1,visual perception (GO:0007601),1/79,1,79,0.1014118672916,0.127840414525168,0,0,9.3764650726676,21.4586512915061,EYS
delta,1,steroid biosynthetic process (GO:0006694),1/80,1,80,0.102629769964322,0.128544989178545,0,0,9.25925925925926,21.0798817845813,CYP27A1
delta,1,sensory perception of sound (GO:0007605),1/82,1,82,0.105060808463234,0.128544989178545,0,0,9.03342366757001,20.354254455586,USH2A
delta,1,positive regulation of binding (GO:0051099),1/82,1,82,0.105060808463234,0.128544989178545,0,0,9.03342366757001,20.354254455586,CDT1
delta,1,sensory perception of light stimulus (GO:0050953),1/82,1,82,0.105060808463234,0.128544989178545,0,0,9.03342366757001,20.354254455586,USH2A
delta,1,negative regulation of cell cycle process (GO:0010948),1/82,1,82,0.105060808463234,0.128544989178545,0,0,9.03342366757001,20.354254455586,CDT1
delta,1,negative regulation of neuron death (GO:1901215),1/84,1,84,0.107485504421298,0.130742601869182,0,0,8.81834215167548,19.6684240132193,NDNF
delta,1,regulation of neuron differentiation (GO:0045664),1/85,1,85,0.108695478928664,0.131445695448617,0,0,8.71459694989107,19.3394778031595,ADRA2B
delta,1,toll-like receptor signaling pathway (GO:0002224),1/87,1,87,0.111110690914868,0.132821975346509,0,0,8.51426138782461,18.7077765781997,S100A1
delta,1,calcium ion transmembrane transport (GO:0070588),1/87,1,87,0.111110690914868,0.132821975346509,0,0,8.51426138782461,18.7077765781997,TRPV3
delta,1,positive regulation of cellular component biogenesis (GO:0044089),1/88,1,88,0.112315932362021,0.13349550817886,0,0,8.41750841750842,18.4043733508922,CDT1
delta,1,positive regulation of protein complex assembly (GO:0031334),1/89,1,89,0.11351960008436,0.134159527372425,0,0,8.32292967124428,18.1088619975165,CDT1
delta,1,regulation of neuron apoptotic process (GO:0043523),1/90,1,90,0.114721696046825,0.134814196484404,0,0,8.23045267489712,17.8209557037899,NDNF
delta,1,cell cycle G1/S phase transition (GO:0044843),1/93,1,93,0.118318573152666,0.138259905706487,0,0,7.96495420151334,17.0001952996884,CDT1
delta,1,cellular transition metal ion homeostasis (GO:0046916),1/94,1,94,0.119514401824505,0.138877070276519,0,0,7.88022064617809,16.7400976951327,TFR2
delta,1,regulation of heart contraction (GO:0008016),1/96,1,96,0.121901375379384,0.14086381154951,0,0,7.71604938271605,16.2387574051606,S100A1
delta,1,positive regulation of protein metabolic process (GO:0051247),1/97,1,97,0.123092524200374,0.141454392451259,0,0,7.63650248186331,15.997090317839,TFR2
delta,1,positive regulation of neuron projection development (GO:0010976),1/98,1,98,0.12428211698541,0.142036705126183,0,0,7.55857898715042,15.7611576765174,NDNF
delta,1,response to molecule of bacterial origin (GO:0002237),1/99,1,99,0.125470155714752,0.142610887369773,0,0,7.48222970445193,15.5307695604911,NOS3
delta,1,small GTPase mediated signal transduction (GO:0007264),1/100,1,100,0.126656642302827,0.143177073907543,0,0,7.40740740740741,15.3057441316745,ARHGEF38
delta,1,cellular response to metal ion (GO:0071248),1/101,1,101,0.12784157869394,0.14373539658562,0,0,7.33406674000733,15.0859072098114,TFR2
delta,1,intrinsic apoptotic signaling pathway (GO:0097193),1/102,1,102,0.129024966890665,0.144285984479883,0,0,7.26216412490922,14.8710918776991,MLLT11
delta,1,positive regulation of vasculature development (GO:1904018),1/105,1,105,0.132565861512571,0.147452936869597,0,0,7.05467372134039,14.2552076827784,NOS3
delta,1,G1/S transition of mitotic cell cycle (GO:0000082),1/106,1,106,0.133743076206254,0.147971063036707,0,0,6.98812019566736,14.0589424264722,CDT1
delta,1,fatty acid metabolic process (GO:0006631),1/107,1,107,0.134918752379403,0.148482013200613,0,0,6.92281066112842,13.8669609965058,ACSF3
delta,1,monocarboxylic acid metabolic process (GO:0032787),1/109,1,109,0.137265496864257,0.150269596567187,0,0,6.79578661230037,13.4953333007715,ACSF3
delta,1,regulation of organelle organization (GO:0033043),1/114,1,114,0.143105568947329,0.155842713827458,0,0,6.49772579597141,12.6327009532401,CDT1
delta,1,cellular response to oxidative stress (GO:0034599),1/116,1,116,0.145430922474545,0.157550166014091,0,0,6.38569604086846,12.311967207725,DHRS2
delta,1,sphingolipid metabolic process (GO:0006665),1/117,1,117,0.146591319333685,0.157984427053919,0,0,6.33111744222855,12.1564210481743,COL4A3BP
delta,1,calcium ion transport (GO:0006816),1/119,1,119,0.148907562786229,0.15965346937905,0,0,6.22471210706505,11.8545256740709,TRPV3
delta,1,regulation of neuron projection development (GO:0010975),1/120,1,120,0.150063413213018,0.160067640760552,0,0,6.17283950617284,11.7080081448645,NDNF
delta,1,DNA replication (GO:0006260),1/121,1,121,0.151217751943812,0.160475981654658,0,0,6.12182430364249,11.5643367927308,POLK
delta,1,negative regulation of macromolecule metabolic process (GO:0010605),1/125,1,125,0.155820028222617,0.164065839757701,0,0,5.92592592592593,11.0166139434444,NR0B2
delta,1,"G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger (GO:0007187)",1/126,1,126,0.156966837075877,0.164065839757701,0,0,5.87889476778366,10.886071280199,ADRA2B
delta,1,negative regulation of multicellular organismal process (GO:0051241),1/126,1,126,0.156966837075877,0.164065839757701,0,0,5.87889476778366,10.886071280199,TRPV3
delta,1,positive regulation of mitochondrion organization (GO:0010822),1/129,1,129,0.160398269428878,0.166814200206033,0,0,5.74217628481194,10.508730248089,MLLT11
delta,1,generation of neurons (GO:0048699),1/131,1,131,0.162678414630487,0.168343832055429,0,0,5.65450947130336,10.2684757891765,NDNF
delta,1,cellular response to hypoxia (GO:0071456),1/133,1,133,0.164952596297777,0.169852178366028,0,0,5.56947925368978,10.0367426428499,NDNF
delta,1,adenylate cyclase-modulating G-protein coupled receptor signaling pathway (GO:0007188),1/135,1,135,0.167220829400654,0.171339569041064,0,0,5.48696844993141,9.81311390033246,ADRA2B
delta,1,neuron differentiation (GO:0030182),1/140,1,140,0.172865485401769,0.174830518240222,0,0,5.29100529100529,9.28699221140956,USH2A
delta,1,inorganic cation transmembrane transport (GO:0098662),1/141,1,141,0.173989986902528,0.174830518240222,0,0,5.2534804307854,9.18706345133001,TRPV3
delta,1,negative regulation of sequence-specific DNA binding transcription factor activity (GO:0043433),1/141,1,141,0.173989986902528,0.174830518240222,0,0,5.2534804307854,9.18706345133001,NR0B2
delta,1,response to lipid (GO:0033993),1/141,1,141,0.173989986902528,0.174830518240222,0,0,5.2534804307854,9.18706345133001,NOS3
delta,1,double-strand break repair (GO:0006302),1/142,1,142,0.175113016193367,0.175113016193367,0,0,5.21648408972353,9.08880389505929,POLK
delta,2,peptidyl-lysine modification (GO:0018205),14/116,14,116,0.00354393957613536,0.329586380580589,0,0,2.26010590210513,12.7526843833317,LIPT2;TOP2A;NUP205;NUP107;PLOD2;AAAS;METTL21A;HDAC9;SIRT2;SENP1;BLOC1S1;INCENP;MDM2;TP53BP1
delta,2,response to endoplasmic reticulum stress (GO:0034976),16/107,16,107,0.000173219235903837,0.329586380580589,0,0,2.80023802023172,24.2527284992892,PDIA3;WFS1;ATG10;DNAJB12;ITPR1;PDIA5;HERPUD1;BAG6;ERLEC1;ERP44;DNAJC10;CASP4;TRIB3;CHAC1;UBXN6;NCK1
delta,2,termination of RNA polymerase II transcription (GO:0006369),10/69,10,69,0.0034880334685014,0.329586380580589,0,0,2.71399880584053,15.356937463101,NUDT21;NCBP1;PABPN1;POLDIP3;SARNP;EIF4A3;SRSF5;THOC5;SRSF11;WDR33
delta,2,"regulation of DNA damage response, signal transduction by p53 class mediator (GO:0043516)",6/26,6,26,0.00209332938851551,0.329586380580589,0,0,4.32152117545376,26.6594618480511,DDX5;MDM2;ATM;PTTG1IP;MIF;ATR
delta,2,positive regulation of telomere maintenance via telomere lengthening (GO:1904358),7/35,7,35,0.00219004897405582,0.329586380580589,0,0,3.74531835205993,22.9356980255476,PKIB;RTEL1;TNKS;ATM;HNRNPA1;CCT5;ATR
delta,2,cell cycle G2/M phase transition (GO:0044839),15/128,15,128,0.00344686976549578,0.329586380580589,0,0,2.19452247191011,12.4435761370846,DYNC1I2;CDKN1A;PPP1R12A;CEP152;DCTN3;HAUS3;CKAP5;DNM2;NEDD1;CCNB1;CNTRL;CEP250;PHLDA1;CLASP1;CEP78
delta,2,regulation of cellular response to transforming growth factor beta stimulus (GO:1903844),5/18,5,18,0.00205575577091988,0.329586380580589,0,0,5.20183104452767,32.1843098569924,DLX1;SMAD4;SMAD3;SMURF2;TRIM33
delta,2,IRE1-mediated unfolded protein response (GO:0036498),9/58,9,58,0.00342915087175267,0.329586380580589,0,0,2.90585044556374,16.4919874303795,ACADVL;EXTL2;WFS1;LMNA;SRPRB;HDGF;SEC62;TLN1;PDIA5
delta,2,regulation of fatty acid oxidation (GO:0046320),4/13,4,13,0.00392110718345151,0.343212205233873,0,0,5.76202823393835,31.9295950463944,ACADVL;PRKAG2;LONP2;PPARGC1B
delta,2,G2/M transition of mitotic cell cycle (GO:0000086),15/127,15,127,0.00319656931288477,0.329586380580589,0,0,2.21180217641334,12.7083011899479,DYNC1I2;CDKN1A;PPP1R12A;CEP152;DCTN3;HAUS3;CKAP5;DNM2;NEDD1;CCNB1;CNTRL;CEP250;PHLDA1;CLASP1;CEP78
delta,2,ciliary basal body-plasma membrane docking (GO:0097711),13/97,13,97,0.00192338760333109,0.329586380580589,0,0,2.50974941117418,15.6951377507997,DYNC1I2;CEP152;RAB3IP;DCTN3;SCLT1;HAUS3;RPGRIP1L;CKAP5;NEDD1;CNTRL;CEP250;CLASP1;CEP78
delta,2,"regulation of DNA-templated transcription, elongation (GO:0032784)",5/20,5,20,0.00340343709616941,0.329586380580589,0,0,4.68164794007491,26.6056622066855,SUPT16H;ZNF326;ERCC6;THOC5;ELL3
delta,2,mRNA 3'-end processing (GO:0031124),11/75,11,75,0.00202810297145477,0.329586380580589,0,0,2.74656679151061,17.0305115146802,NUDT21;NCBP1;PABPN1;POLDIP3;SARNP;EIF4A3;LEO1;SRSF5;THOC5;SRSF11;WDR33
delta,2,mRNA transport (GO:0051028),13/105,13,105,0.00389698317447469,0.343212205233873,0,0,2.31853040841805,12.862169326291,NUP205;NUP107;NXT1;NCBP1;POLDIP3;EIF4A3;THOC5;AAAS;WDR33;KIF5C;SARNP;SRSF5;SRSF11
delta,2,positive regulation of microtubule polymerization (GO:0031116),6/25,6,25,0.00168547945712984,0.329586380580589,0,0,4.49438202247191,28.6997987027513,MECP2;CLIP1;PSRC1;MET;CLASP1;HSPA1A
delta,2,"retrograde transport, endosome to Golgi (GO:0042147)",11/83,11,83,0.00454199471965081,0.36182734541685,0,0,2.48183746220838,13.3879967006132,SPAG9;TMEM87A;ARFRP1;SNX1;TBC1D5;STX16;GBF1;VPS54;VPS35;YKT6;RAB9B
delta,2,regulation of lipid metabolic process (GO:0019216),13/101,13,101,0.0027692063283724,0.329586380580589,0,0,2.41035339489005,14.1950400138311,RB1;SLC27A1;ACSL1;CHD9;PRKAG2;HMGCR;GRHL1;LACTB;OPA3;ME1;TRIB3;TNFRSF21;PPARD
delta,2,nucleocytoplasmic transport (GO:0006913),8/47,8,47,0.00315918550317984,0.329586380580589,0,0,3.18750498047653,18.3518719794897,NUP205;NXT1;NCBP1;RSRC1;SNRPD1;AAAS;HNRNPA1;MALT1
delta,2,protein localization to nucleus (GO:0034504),12/97,12,97,0.00547117961819834,0.36182734541685,0,0,2.31669176416078,12.0659354418543,PDIA3;CTDNEP1;IPO11;NUP107;NXT1;ARL2BP;PINX1;LMNA;MDM2;PTTG1IP;GPN1;KPNB1
delta,2,regulation of transforming growth factor beta2 production (GO:0032909),3/6,3,6,0.00268861922300964,0.329586380580589,0,0,9.36329588014981,55.4187969770445,SMAD4;SMAD3;HIF1A
delta,2,progesterone receptor signaling pathway (GO:0050847),3/7,3,7,0.00451871405150316,0.36182734541685,0,0,8.02568218298555,43.3348942816707,NEDD4;UBE3A;PHB
delta,2,regulation of cellular response to heat (GO:1900034),11/79,11,79,0.0030839224174286,0.329586380580589,0,0,2.60750011852273,15.0754000807866,HSPA8;NUP205;NUP107;HSP90AB1;DNAJC7;HSPA1L;ATM;AAAS;IER5;HSPA1A;ATR
delta,2,fatty acid beta-oxidation (GO:0006635),8/51,8,51,0.00530279399332347,0.36182734541685,0,0,2.93750458985092,15.3911182456547,ACADVL;ABCD3;SCP2;ECHDC2;ETFA;HADH;ACAD10;PPARD
delta,2,regulation of cell cycle G2/M phase transition (GO:1902749),11/85,11,85,0.00545216353912392,0.36182734541685,0,0,2.42344128662701,12.6303526027087,DYNC1I2;NEDD1;CDK6;CEP152;CNTRL;DCTN3;CEP250;HAUS3;CKAP5;CLASP1;CEP78
delta,2,pore complex assembly (GO:0046931),4/14,4,14,0.00525983631989287,0.36182734541685,0,0,5.35045478865704,28.0773428068902,NUP205;NUP107;BAD;TMEM170A
delta,2,ATP metabolic process (GO:0046034),9/57,9,57,0.0030379569053448,0.329586380580589,0,0,2.95683027794205,17.1394738619603,ATP5B;HSPA8;BAD;OLA1;PRKAG2;ENPP1;ATP5G2;UQCRH;HSPA1A
delta,2,regulation of response to biotic stimulus (GO:0002831),3/7,3,7,0.00451871405150316,0.36182734541685,0,0,8.02568218298555,43.3348942816707,SCARB2;TRAF3;CD55
delta,2,"regulation of alternative mRNA splicing, via spliceosome (GO:0000381)",7/40,7,40,0.00481630995123796,0.36182734541685,0,0,3.27715355805243,17.4860629685419,PTBP1;DDX5;MBNL1;RBFOX2;CELF6;MBNL3;HNRNPA1
delta,2,histone deubiquitination (GO:0016578),5/19,5,19,0.00266853854396984,0.329586380580589,0,0,4.92805046323674,29.2047324967287,ENY2;ATXN7;USP3;ATXN7L3;SUPT3H
delta,2,RNA 3'-end processing (GO:0031123),11/62,11,62,0.000395610979506248,0.329586380580589,0,0,3.32245982844026,26.0317359097337,NUDT21;ZCCHC6;NCBP1;PABPN1;POLDIP3;SARNP;EIF4A3;SRSF5;THOC5;SRSF11;WDR33
delta,2,mRNA metabolic process (GO:0016071),14/98,14,98,0.0006926183337493,0.329586380580589,0,0,2.67522739432852,19.4623634441963,DDX5;SF3B2;NCBP1;DIS3;NONO;ELAVL4;HIPK3;WDR33;PTBP1;NUDT21;SRSF5;METTL16;SRSF11;HSPA1A
delta,2,chaperone mediated protein folding requiring cofactor (GO:0051085),6/25,6,25,0.00168547945712984,0.329586380580589,0,0,4.49438202247191,28.6997987027513,HSPA8;HSPA1L;DNAJC7;HSPA6;DNAJB12;HSPA1A
delta,2,regulation of response to interferon-gamma (GO:0060330),4/14,4,14,0.00525983631989287,0.36182734541685,0,0,5.35045478865704,28.0773428068902,HSP90AB1;SOCS1;IFNGR1;CDC37
delta,2,regulation of telomere maintenance via telomerase (GO:0032210),8/52,8,52,0.0059803638754176,0.386903541157452,0,0,2.88101411696917,14.7487002712151,CTC1;PKIB;TNKS;PINX1;ATM;HNRNPA1;CCT5;ATR
delta,2,intrinsic apoptotic signaling pathway (GO:0097193),13/102,13,102,0.00302235165100341,0.329586380580589,0,0,2.38672247925387,13.8470956813246,DDX5;CDKN1A;PPP1R13B;CUL5;BAD;ITPR1;BAG6;DNAJC10;CASP4;CYCS;TRIB3;CHAC1;PDK1
delta,2,regulation of synapse organization (GO:0050807),4/14,4,14,0.00525983631989287,0.36182734541685,0,0,5.35045478865704,28.0773428068902,FXR1;NEDD4;VPS35;CTNNA2
delta,2,DNA replication (GO:0006260),14/121,14,121,0.00518733457780498,0.36182734541685,0,0,2.16671309623301,11.4002374029925,ACHE;MCM7;POLN;RMI1;REV1;DONSON;CDC7;BAZ1A;POLD4;ORC6;REV3L;KAT7;ATM;ATR
delta,2,macroautophagy (GO:0016236),13/111,13,111,0.00625797566968245,0.396249693467552,0,0,2.19320444039545,11.1280967677271,GABARAPL1;PRKAA1;TOMM40;LIX1L;ATG10;PRKAG2;ATG12;HGS;ATG16L1;TBC1D5;RB1CC1;PLAA;UBXN6
delta,2,positive regulation of mRNA 3'-end processing (GO:0031442),3/8,3,8,0.00694436992406387,0.40522440968655,0,0,7.02247191011236,34.9004496528678,NUDT21;NCBP1;LEO1
delta,2,intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress (GO:0070059),6/25,6,25,0.00168547945712984,0.329586380580589,0,0,4.49438202247191,28.6997987027513,BAG6;CASP4;DNAJC10;ITPR1;TRIB3;CHAC1
delta,2,protein K6-linked ubiquitination (GO:0085020),3/8,3,8,0.00694436992406387,0.40522440968655,0,0,7.02247191011236,34.9004496528678,UBE2D4;UBE2T;RNF6
delta,2,synaptic vesicle transport along microtubule (GO:0099517),4/15,4,15,0.00687296753253884,0.40522440968655,0,0,4.99375780274657,24.869709417068,BLOC1S5;BLOC1S1;BLOC1S2;AP3S1
delta,2,RNA transport (GO:0050658),12/81,12,81,0.00118165212815425,0.329586380580589,0,0,2.77430989041476,18.7011838289288,NXT1;NCBP1;KIF5C;POLDIP3;SARNP;EIF4A3;SRSF5;THOC5;HNRNPA1;CKAP5;SRSF11;TGFBR2
delta,2,positive regulation of telomere maintenance via telomerase (GO:0032212),6/33,6,33,0.00732670723006395,0.411401522956044,0,0,3.40483486550902,16.7389481861922,PKIB;TNKS;ATM;HNRNPA1;CCT5;ATR
delta,2,mRNA export from nucleus (GO:0006406),14/106,14,106,0.00151263399802606,0.329586380580589,0,0,2.47332344003957,16.061521958777,NUP205;ENY2;NUP107;NXT1;NCBP1;POLDIP3;EIF4A3;THOC5;AAAS;WDR33;PABPN1;SARNP;SRSF5;SRSF11
delta,2,anterograde synaptic vesicle transport (GO:0048490),4/15,4,15,0.00687296753253884,0.40522440968655,0,0,4.99375780274657,24.869709417068,BLOC1S5;BLOC1S1;BLOC1S2;AP3S1
delta,2,mRNA-containing ribonucleoprotein complex export from nucleus (GO:0071427),12/101,12,101,0.00753942733521243,0.415506217585041,0,0,2.22494159528312,10.8746446770135,NUP205;NUP107;NXT1;NCBP1;POLDIP3;SARNP;EIF4A3;SRSF5;THOC5;AAAS;SRSF11;WDR33
delta,2,microtubule bundle formation (GO:0001578),6/33,6,33,0.00732670723006395,0.411401522956044,0,0,3.40483486550902,16.7389481861922,LRGUK;CLIP1;PSRC1;NCKAP5L;KIF20A;CLASP1
delta,2,RNA splicing (GO:0008380),15/107,15,107,0.000555273253675433,0.329586380580589,0,0,2.62522314396724,19.6788045164787,MBNL1;SF3B2;NCBP1;NONO;EIF4A3;USB1;ZCRB1;PPP2CA;PTBP1;SNRPD1;RSRC1;NOVA1;TARDBP;SMNDC1;SRSF11
delta,2,"regulation of mRNA splicing, via spliceosome (GO:0048024)",10/61,10,61,0.00135824915587633,0.329586380580589,0,0,3.06993307545895,20.2663436913235,PTBP1;MBNL1;DDX5;RBFOX2;NCBP1;CELF6;METTL16;MBNL3;HNRNPA1;PRDX6
delta,2,protein targeting to lysosome (GO:0006622),6/19,6,19,0.000339970668793537,0.329586380580589,0,0,5.91366055588409,47.230344247958,SCARB2;AP4M1;HSPA8;HGS;NEDD4;SORL1
delta,2,response to unfolded protein (GO:0006986),7/44,7,44,0.00823188124135147,0.437465688826107,0,0,2.9792305073204,14.2995339415758,HSPA8;ERP44;HSP90AB1;HSPA1L;HSPA6;HERPUD1;HSPA1A
delta,2,positive regulation of mRNA processing (GO:0050685),5/16,5,16,0.0011457981408208,0.329586380580589,0,0,5.85205992509363,39.6281239384054,NUDT21;NCBP1;LEO1;PRDX6;HSPA1A
delta,2,ERAD pathway (GO:0036503),10/78,10,78,0.00839816131526481,0.438472422354878,0,0,2.40084509747431,11.4754213198236,BAG6;ERLEC1;WFS1;JKAMP;FAF2;DNAJC10;DNAJB12;UBXN4;UBXN6;HERPUD1
delta,2,fatty acid catabolic process (GO:0009062),9/66,9,66,0.00816173297785504,0.437465688826107,0,0,2.55362614913177,12.2785974408001,ALDH3A2;ACADVL;ABCD3;ABHD3;ECHDC2;HADH;AIG1;ACAD10;PPARD
delta,2,positive regulation of G2/M transition of mitotic cell cycle (GO:0010971),4/16,4,16,0.00878202959496881,0.450608966803917,0,0,4.68164794007491,22.16782648357,MECP2;CCNB1;CDK4;CDC7
delta,2,intracellular steroid hormone receptor signaling pathway (GO:0030518),9/67,9,67,0.00899375416346426,0.453651057465587,0,0,2.5155123260104,11.8511443679358,RB1;DDX5;RBFOX2;RNF14;NEDD4;CTNNB1;UBE3A;PHB;PPARGC1B
