jaspar.id,motif,mean_x,mean_y,pval,test,x,y,enrichedIn,FDR,padj,family.id,family.name,class.id,class.name,superclass.id,superclass.name
MA0611.1,Dux,-0.168114486234547,0.0890199718908439,2.82681983200172e-50,beta.vs.other,beta,other,other,6.3439096229806e-50,1.63672868272899e-47,3.1.3,Paired-related HD,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA0673.1,NKX2-8,-0.168175983626608,0.00187657140235748,0.0290938116978158,immune.vs.other,immune,other,other,0.057492549396025,1,3.1.2,NK,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA0859.1,Rarg,-0.168186889766465,-0.0107332932750713,0.0391742734572644,immune.vs.other,immune,other,other,0.0724661480247799,1,2.1.2,Thyroid hormone receptor-related factors,2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
MA0895.1,HMBOX1,-0.168241687114142,0.000334973332232253,0.151799522222257,acinar.vs.other,acinar,other,other,0.198401632881912,1,3.1.10,POU,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA1146.1,NR1A4::RXRA,-0.168322352847761,0.00149097611989338,0.0324184490076915,stellate.vs.other,stellate,other,other,0.0373909999511023,1,2.1.3,RXR-related receptors,2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
MA1146.1,NR1A4::RXRA,-0.168322352847761,0.00149097611989338,0.0324184490076915,stellate.vs.other,stellate,other,other,0.0373909999511023,1,2.1.2,Thyroid hormone receptor-related factors,2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
MA0512.2,Rxra,-0.168814089106059,0.00894709302421645,1.70954505673647e-05,delta.vs.other,delta,other,other,3.79243903390964e-05,0.00989826587850415,2.1.3,RXR-related receptors,2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
MA0025.1,NFIL3,-0.168931252616971,0.00257960242012131,0.0862702384986256,ductal.vs.other,ductal,other,other,0.113523791115237,1,1.1.8,CEBP-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA0479.1,FOXH1,-0.169044532735057,0.00669657690974636,0.029986671696173,endothelial.vs.other,endothelial,other,other,0.0403774021211259,1,3.3.1,FOX,3.3,Fork head / winged helix factors,3,Helix-turn-helix domains
MA0813.1,TFAP2B(var.3),-0.169300719013608,4.61901924540043e-05,0.0262400095040336,endothelial.vs.other,endothelial,other,other,0.0354975829505501,1,1.3.1,AP2,1.3,Basic helix-span-helix factors (bHSH),1,Basic domains
MA0144.2,STAT3,-0.169394384476045,-0.00301883804488093,7.5226610251508e-05,delta.vs.other,delta,other,other,0.000155004296568054,0.0435562073356231,6.2.1,STAT,6.2,STAT domain factors,6,Immunoglobulin fold
MA0084.1,SRY,-0.169434114031057,0.000439138746809814,0.0375721803209253,stellate.vs.other,stellate,other,other,0.0430778067441896,1,4.1.1,SOX-related,4.1,High-mobility group (HMG) domain factors,4,Other all-alpha-helical DNA-binding domains
MA0683.1,POU4F2,-0.169508513822377,0.0941990857508744,1.03377088611046e-57,alpha.vs.other,alpha,other,other,2.54703550237427e-57,5.98553343057954e-55,3.1.10,POU,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA0909.1,HOXD13,-0.170623381453362,-0.0175781781331815,0.0492553557544901,endothelial.vs.other,endothelial,other,other,0.0642316463555175,1,3.1.1,HOX,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA0664.1,MLXIPL,-0.170731609920459,0.0909593903016446,4.98642759236966e-49,beta.vs.other,beta,other,other,1.09777246235058e-48,2.88714157598203e-46,1.2.6,bHLH-ZIP,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
MA0105.4,NFKB1,-0.170889799570708,0.159811706656768,1.15497749814536e-77,beta.vs.other,beta,other,other,3.13958672031063e-77,6.68731971426164e-75,6.1.1,NFkappaB-related,6.1,Rel homology region (RHR) factors,6,Immunoglobulin fold
MA0112.3,ESR1,-0.170926068909157,-0.0137600497336748,0.0127175833714539,gamma.vs.other,gamma,other,other,0.0236464323595306,1,2.1.1,Steroid hormone receptors,2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
MA0859.1,Rarg,-0.171157235077445,-0.0094254916152879,0.00552796631618309,gamma.vs.other,gamma,other,other,0.0112849969766672,1,2.1.2,Thyroid hormone receptor-related factors,2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
MA0014.3,PAX5,-0.171198084345197,-0.0277374163392916,0.00718229114854536,gamma.vs.other,gamma,other,other,0.014192991723576,1,3.2.2,PD,3.2,Paired box factors,3,Helix-turn-helix domains
MA0528.1,ZNF263,-0.171291306154627,0.117521249028892,3.50645619711122e-92,alpha.vs.other,alpha,other,other,1.09152588071366e-91,2.0302381381274e-89,2.3.3,More than 3 adjacent zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
MA0138.2,REST,-0.171632822601208,0.00420623220550119,0.0183751677817611,immune.vs.other,immune,other,other,0.039404526465332,1,2.3.4,Factors with multiple dispersed zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
MA0635.1,BARHL2,-0.171700026015631,-0.00681429115021315,0.00523224057557195,gamma.vs.other,gamma,other,other,0.0108973643642308,1,3.1.2,NK,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA0486.2,HSF1,-0.171720212681657,-0.0130104898180785,0.00433491296357141,gamma.vs.other,gamma,other,other,0.00919382639526684,1,3.4.1,HSF,3.4,Heat shock factors,3,Helix-turn-helix domains
MA0030.1,FOXF2,-0.172207103028426,-0.00648094822366156,0.0717770225061351,ductal.vs.other,ductal,other,other,0.0959789746675571,1,3.3.1,FOX,3.3,Fork head / winged helix factors,3,Helix-turn-helix domains
MA0816.1,Ascl2,-0.172218285722286,0.0184649933465781,0.00193415775724503,gamma.vs.other,gamma,other,other,0.00444395770414632,1,1.2.2,MyoD-ASC-related,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
MA0523.1,TCF7L2,-0.172231085600888,-0.00199824754265671,0.0262632331296604,immune.vs.other,immune,other,other,0.052985305889789,1,4.1.3,TCF7-related,4.1,High-mobility group (HMG) domain factors,4,Other all-alpha-helical DNA-binding domains
MA0781.1,PAX9,-0.172305164235842,-0.00967674088084269,0.0478894419151088,endothelial.vs.other,endothelial,other,other,0.0625913924804695,1,3.2.2,PD,3.2,Paired box factors,3,Helix-turn-helix domains
MA0808.1,TEAD3,-0.172443702208811,0.00398770015621306,0.01616564483516,immune.vs.other,immune,other,other,0.0357474591295698,1,3.6.1,TEF1-related,3.6,TEA domain factors,3,Helix-turn-helix domains
MA0751.1,ZIC4,-0.172717591923823,-0.0133948771813764,0.0181870475559876,immune.vs.other,immune,other,other,0.0392213941007581,1,2.3.3,More than 3 adjacent zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
MA0858.1,Rarb(var.2),-0.173034428905085,0.118308832023046,3.26885346071658e-65,alpha.vs.other,alpha,other,other,8.56410024323484e-65,1.8926661537549e-62,2.1.2,Thyroid hormone receptor-related factors,2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
MA0622.1,Mlxip,-0.1730365062943,-0.0170754750572103,0.0683344850214875,ductal.vs.other,ductal,other,other,0.0915872962366643,1,1.2.6,bHLH-ZIP,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
MA0774.1,MEIS2,-0.17316465588353,-0.000972788293278954,0.0317760702591652,stellate.vs.other,stellate,other,other,0.0367232428743645,1,3.1.4,TALE-type HD,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA0017.2,NR2F1,-0.173275314604377,-0.0271619976177219,0.0510895651750355,endothelial.vs.other,endothelial,other,other,0.0663247942518959,1,2.1.3,RXR-related receptors,2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
MA0702.1,LMX1A,-0.173632599448291,-0.0116601512934762,0.0388901967925943,immune.vs.other,immune,other,other,0.0724032924209392,1,3.1.5,HD-LIM,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA0703.1,LMX1B,-0.173632599448291,-0.0116601512934762,0.0388901967925943,immune.vs.other,immune,other,other,0.0724032924209392,1,3.1.5,HD-LIM,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA0704.1,Lhx4,-0.173632599448291,-0.0116601512934762,0.0388901967925943,immune.vs.other,immune,other,other,0.0724032924209392,1,3.1.5,HD-LIM,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA0721.1,UNCX,-0.173632599448291,-0.0116601512934762,0.0388901967925943,immune.vs.other,immune,other,other,0.0724032924209392,1,3.1.3,Paired-related HD,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA0643.1,Esrrg,-0.173775120660516,0.0943071356503896,7.79142207293058e-54,alpha.vs.other,alpha,other,other,1.86414602488711e-53,4.51123338022681e-51,2.1.1,Steroid hormone receptors,2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
MA0696.1,ZIC1,-0.173816619094303,0.100944333908429,1.73375207134051e-71,alpha.vs.other,alpha,other,other,4.78020213955312e-71,1.00384244930615e-68,2.3.3,More than 3 adjacent zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
MA0058.3,MAX,-0.174027652223253,-0.0325020610518255,0.0112224311646283,gamma.vs.other,gamma,other,other,0.0211654320661883,1,1.2.6,bHLH-ZIP,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
MA0629.1,Rhox11,-0.174224562467423,-0.00538665644083522,0.0548760548303965,ductal.vs.other,ductal,other,other,0.075292027836018,1,3.1.3,Paired-related HD,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA0030.1,FOXF2,-0.174240065195946,-0.00605028396685336,0.0349534645318823,endothelial.vs.other,endothelial,other,other,0.0465242665838157,1,3.3.1,FOX,3.3,Fork head / winged helix factors,3,Helix-turn-helix domains
MA0137.3,STAT1,-0.174240420201964,0.162648080583756,2.04417351702491e-65,beta.vs.other,beta,other,other,5.14598463633661e-65,1.18357646635742e-62,6.2.1,STAT,6.2,STAT domain factors,6,Immunoglobulin fold
MA1099.1,Hes1,-0.174382084175368,-0.0378319367937607,0.132297178705247,ductal.vs.other,ductal,other,other,0.165442908143279,1,1.2.4,Hairy-related,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
MA0686.1,SPDEF,-0.17442885226355,0.117061967591599,2.67989217162154e-64,beta.vs.other,beta,other,other,6.54707834332858e-64,1.55165756736887e-61,3.5.2,Ets-related,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
MA1147.1,NR4A2::RXRA,-0.174538421819877,-0.000908256585663053,0.00301996890411327,gamma.vs.other,gamma,other,other,0.00657692465082419,1,2.1.3,RXR-related receptors,2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
MA1147.1,NR4A2::RXRA,-0.174538421819877,-0.000908256585663053,0.00301996890411327,gamma.vs.other,gamma,other,other,0.00657692465082419,1,2.1.4,NGFI(NR4A),2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
MA1121.1,TEAD2,-0.175348947297103,-0.0017769191442313,0.0144704926531526,immune.vs.other,immune,other,other,0.0323490936145767,1,3.6.1,TEF1-related,3.6,TEA domain factors,3,Helix-turn-helix domains
MA0816.1,Ascl2,-0.175359335703103,0.145736141526425,3.67992679361733e-56,alpha.vs.other,alpha,other,other,8.95242694749761e-56,2.13067761350443e-53,1.2.2,MyoD-ASC-related,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
MA0483.1,Gfi1b,-0.175928612490843,-0.00787424493976561,3.42689302089815e-06,delta.vs.other,delta,other,other,8.06573601260176e-06,0.00198417105910003,2.3.3,More than 3 adjacent zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
MA0087.1,Sox5,-0.176174894388957,0.104351716384789,5.90488394831346e-64,alpha.vs.other,alpha,other,other,1.49952973950592e-63,3.41892780607349e-61,4.1.1,SOX-related,4.1,High-mobility group (HMG) domain factors,4,Other all-alpha-helical DNA-binding domains
MA0613.1,FOXG1,-0.176183713182326,0.00597518110271392,0.00237580491012198,gamma.vs.other,gamma,other,other,0.00523038419376665,1,3.3.1,FOX,3.3,Fork head / winged helix factors,3,Helix-turn-helix domains
MA0614.1,Foxj2,-0.176183713182326,0.00597518110271392,0.00237580491012198,gamma.vs.other,gamma,other,other,0.00523038419376665,1,3.3.1,FOX,3.3,Fork head / winged helix factors,3,Helix-turn-helix domains
MA0649.1,HEY2,-0.176206848366519,-0.027863379016452,0.0116944292989143,gamma.vs.other,gamma,other,other,0.0218421760131334,1,1.2.4,Hairy-related,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
MA0763.1,ETV3,-0.176521464425674,-0.077585640000104,0.00831633782383545,delta.vs.other,delta,other,other,0.0126382141732303,1,3.5.2,Ets-related,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
MA0148.3,FOXA1,-0.176810799726036,0.16859729865045,1.00134059016125e-49,beta.vs.other,beta,other,other,2.23851815329484e-49,5.79776201703364e-47,3.3.1,FOX,3.3,Fork head / winged helix factors,3,Helix-turn-helix domains
MA0804.1,TBX19,-0.177081216321092,0.00171432683874601,0.0169153741458467,endothelial.vs.other,endothelial,other,other,0.0233747055619218,1,6.5.1,Brachyury-related,6.5,T-Box factors,6,Immunoglobulin fold
MA1152.1,SOX15,-0.178798370983281,0.101337882003645,2.20637113923327e-63,alpha.vs.other,alpha,other,other,5.5785541031269e-63,1.27748888961606e-60,4.1.1,SOX-related,4.1,High-mobility group (HMG) domain factors,4,Other all-alpha-helical DNA-binding domains
MA0783.1,PKNOX2,-0.179091224381282,0.000203029010744785,0.00207274803532998,gamma.vs.other,gamma,other,other,0.00470635730374925,1,3.1.4,TALE-type HD,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA0514.1,Sox3,-0.179276412307731,-0.00627890412378209,0.0297478461876109,stellate.vs.other,stellate,other,other,0.034725812384328,1,4.1.1,SOX-related,4.1,High-mobility group (HMG) domain factors,4,Other all-alpha-helical DNA-binding domains
MA1105.1,GRHL2,-0.179574153280993,-0.00381744425028364,0.0146804231239427,stellate.vs.other,stellate,other,other,0.0174896398945737,1,6.7.1,Grainyhead-related,6.7,Grainyhead,6,Immunoglobulin fold
MA0493.1,Klf1,-0.179593892280497,0.0978408073305397,1.38841771365075e-57,beta.vs.other,beta,other,other,3.26786120408041e-57,8.03893856203782e-55,2.3.1,Three-zinc finger Krüppel-related,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
MA1120.1,SOX13,-0.179786607127875,0.00834148569946487,0.00208336677204851,gamma.vs.other,gamma,other,other,0.00471198969146909,1,4.1.1,SOX-related,4.1,High-mobility group (HMG) domain factors,4,Other all-alpha-helical DNA-binding domains
MA0687.1,SPIC,-0.180049847298042,0.213328424244041,1.12839215272166e-88,beta.vs.other,beta,other,other,3.23435176448436e-88,6.53339056425841e-86,3.5.2,Ets-related,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
MA0857.1,Rarb,-0.180132990343506,-0.0134925881248833,0.0588669837667269,endothelial.vs.other,endothelial,other,other,0.075574243017594,1,2.1.2,Thyroid hormone receptor-related factors,2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
MA0828.1,SREBF2(var.2),-0.180249955714205,-0.023469285232013,0.000228826093165472,delta.vs.other,delta,other,other,0.000441634359809361,0.132490307942808,1.2.6,bHLH-ZIP,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
MA0756.1,ONECUT2,-0.180252904173648,0.00134372227981398,2.7793178320212e-06,delta.vs.other,delta,other,other,6.59518452762408e-06,0.00160922502474027,3.1.9,HD-CUT,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA0728.1,Nr2f6(var.2),-0.180275859627841,0.143025125572818,3.88262188186096e-76,beta.vs.other,beta,other,other,1.05048507925117e-75,2.24803806959749e-73,2.1.3,RXR-related receptors,2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
MA1124.1,ZNF24,-0.180280150519803,-0.0129722731461611,0.0162376196046232,immune.vs.other,immune,other,other,0.0357474591295698,1,2.3.3,More than 3 adjacent zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
MA0111.1,Spz1,-0.180298898319007,0.00973338402950183,0.0199980007302739,endothelial.vs.other,endothelial,other,other,0.0275031886527995,1,,,,,,
MA0832.1,Tcf21,-0.180374642372566,-0.00332960604531058,0.00482683728159138,gamma.vs.other,gamma,other,other,0.0101258651668167,1,1.2.3,Tal-related,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
MA0116.1,Znf423,-0.180925459249879,-0.0159871678179616,0.0267319806423166,immune.vs.other,immune,other,other,0.053742419416324,1,2.3.4,Factors with multiple dispersed zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
MA0050.2,IRF1,-0.180946533754776,0.16829372761493,8.92164469147789e-93,beta.vs.other,beta,other,other,2.64904219300805e-92,5.1656322763657e-90,3.5.3,IRF,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
MA1145.1,FOSL2::JUND(var.2),-0.181007642907278,0.0452863721130062,6.75299359320498e-21,alpha.vs.other,alpha,other,other,1.17065367978014e-20,3.90998329046568e-18,1.1.1,Jun-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA1145.1,FOSL2::JUND(var.2),-0.181007642907278,0.0452863721130062,6.75299359320498e-21,alpha.vs.other,alpha,other,other,1.17065367978014e-20,3.90998329046568e-18,1.1.2,Fos-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA0671.1,NFIX,-0.181111887008095,0.00199884486381634,0.0239138585171393,endothelial.vs.other,endothelial,other,other,0.0327331538567935,1,7.1.2,NF-1,7.1,SMAD/NF-1 DNA-binding domain factors,7,beta-Hairpin exposed by an alpha/beta-scaffold
MA0612.1,EMX1,-0.181236082616803,-0.023610299065654,0.107026603093274,ductal.vs.other,ductal,other,other,0.137137869101376,1,3.1.2,NK,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA0465.1,CDX2,-0.181491535766037,-0.010490660786545,0.0180944963929718,immune.vs.other,immune,other,other,0.0392213941007581,1,3.1.1,HOX,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA0697.1,ZIC3,-0.181615378928439,0.0970764139332828,1.21948962307909e-73,alpha.vs.other,alpha,other,other,3.42759462020773e-73,7.06084491762792e-71,2.3.3,More than 3 adjacent zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
MA0504.1,NR2C2,-0.182239457879281,0.166269108221478,4.09628891362613e-100,beta.vs.other,beta,other,other,1.28899526140735e-99,2.37175128098953e-97,2.1.3,RXR-related receptors,2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
MA0904.1,Hoxb5,-0.182281233549184,-0.0178652469721606,0.00508230926165328,gamma.vs.other,gamma,other,other,0.0106233106949359,1,3.1.1,HOX,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA1145.1,FOSL2::JUND(var.2),-0.182578724200151,-0.044343316698984,0.0212678351416312,gamma.vs.other,gamma,other,other,0.0375429163018428,1,1.1.1,Jun-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA1145.1,FOSL2::JUND(var.2),-0.182578724200151,-0.044343316698984,0.0212678351416312,gamma.vs.other,gamma,other,other,0.0375429163018428,1,1.1.2,Fos-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA0757.1,ONECUT3,-0.182987424972983,-0.00312255004824615,2.22384033085896e-06,delta.vs.other,delta,other,other,5.34275332600555e-06,0.00128760355156734,3.1.9,HD-CUT,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA0795.1,SMAD3,-0.183115255679314,0.134809273323773,3.73648706065198e-74,alpha.vs.other,alpha,other,other,1.05532976005731e-73,2.1634260081175e-71,7.1.1,SMAD,7.1,SMAD/NF-1 DNA-binding domain factors,7,beta-Hairpin exposed by an alpha/beta-scaffold
MA0594.1,Hoxa9,-0.183270609606245,-0.00790616067352957,0.144101327200808,acinar.vs.other,acinar,other,other,0.189532091936886,1,3.1.1,HOX,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA0593.1,FOXP2,-0.183312036505628,-0.00784028501905633,0.0389474620070911,endothelial.vs.other,endothelial,other,other,0.0514853436121136,1,3.3.1,FOX,3.3,Fork head / winged helix factors,3,Helix-turn-helix domains
MA0863.1,MTF1,-0.183366842258565,-0.00529920420076296,0.0199382266226059,immune.vs.other,immune,other,other,0.0422865685512412,1,2.3.3,More than 3 adjacent zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
MA0144.2,STAT3,-0.183453241988909,0.159684274059093,7.13463356130626e-71,beta.vs.other,beta,other,other,1.86078956396231e-70,4.13095283199633e-68,6.2.1,STAT,6.2,STAT domain factors,6,Immunoglobulin fold
MA0468.1,DUX4,-0.183530690180825,-0.0112116400801718,0.0467159186423651,stellate.vs.other,stellate,other,other,0.0534555669840502,1,3.1.3,Paired-related HD,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA0909.1,HOXD13,-0.18373047991224,-0.017234993791099,0.0299802912723555,immune.vs.other,immune,other,other,0.0590428185261694,1,3.1.1,HOX,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA0595.1,SREBF1,-0.184018707170534,-0.0115135746265214,0.0232077742851883,immune.vs.other,immune,other,other,0.0483356162270649,1,1.2.6,bHLH-ZIP,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
MA0843.1,TEF,-0.184089977514484,0.130738501427291,4.49996860829704e-65,alpha.vs.other,alpha,other,other,1.16837749964304e-64,2.60548182420399e-62,1.1.8,CEBP-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA0714.1,PITX3,-0.184154311781491,-0.00267709546494356,0.0252894697188455,endothelial.vs.other,endothelial,other,other,0.0344531834522624,1,3.1.3,Paired-related HD,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA0663.1,MLX,-0.184335377104753,-0.0344002996882553,0.011097652238043,gamma.vs.other,gamma,other,other,0.0209984988425716,1,1.2.6,bHLH-ZIP,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
MA0904.1,Hoxb5,-0.184549440956455,-0.0197980516108308,0.107057542027327,ductal.vs.other,ductal,other,other,0.137137869101376,1,3.1.1,HOX,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA0696.1,ZIC1,-0.184829631544763,-0.00912660227098411,0.00824717416473123,immune.vs.other,immune,other,other,0.0200635035352075,1,2.3.3,More than 3 adjacent zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
MA1151.1,RORC,-0.185598988169756,-0.00907787677655016,0.00455819098367091,gamma.vs.other,gamma,other,other,0.00959706392561984,1,2.1.2,Thyroid hormone receptor-related factors,2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
MA0739.1,Hic1,-0.185904151564395,0.114420829920885,2.11033854593382e-67,alpha.vs.other,alpha,other,other,5.65687971340594e-67,1.22188601809568e-64,2.3.4,Factors with multiple dispersed zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
MA0765.1,ETV5,-0.18606290033732,0.00881497984471813,8.05133966813536e-26,beta.vs.other,beta,other,other,1.44325872069671e-25,4.66172566785037e-23,3.5.2,Ets-related,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
MA0736.1,GLIS2,-0.18647031220556,-0.0127350128730634,7.22683933134959e-07,delta.vs.other,delta,other,other,1.85970665460063e-06,0.000418433997285142,2.3.3,More than 3 adjacent zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
MA0505.1,Nr5a2,-0.186700101742821,-0.00678251948424645,0.0233456095043351,immune.vs.other,immune,other,other,0.048448415422975,1,2.1.5,FTZF1related(NR5A),2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
MA0083.3,SRF,-0.186895887402215,-0.00216644207258311,0.00135372454209729,gamma.vs.other,gamma,other,other,0.00316051012046101,0.783806509874331,5.1.2,Responders to external signals,5.1,MADS box factors,5,alpha-Helices exposed by beta-structures
MA0854.1,Alx1,-0.187224046522569,-0.00920700322788983,0.00236927707958377,gamma.vs.other,gamma,other,other,0.00523038419376665,1,3.1.3,Paired-related HD,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA0808.1,TEAD3,-0.187295249201418,0.189528927804028,1.88603742706264e-86,beta.vs.other,beta,other,other,5.30104694305469e-86,1.09201567026927e-83,3.6.1,TEF1-related,3.6,TEA domain factors,3,Helix-turn-helix domains
MA0632.1,Tcfl5,-0.187371039744908,-0.038120533602291,0.00945918252578754,gamma.vs.other,gamma,other,other,0.0181353201404999,1,1.2.5,PAS,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
MA0625.1,NFATC3,-0.188235180386939,-0.00833757430590571,1.08392460176023e-05,delta.vs.other,delta,other,other,2.4515325953874e-05,0.00627592344419175,6.1.3,NFAT-related,6.1,Rel homology region (RHR) factors,6,Immunoglobulin fold
MA0746.1,SP3,-0.188769564184885,0.0779342498783714,3.70451593949878e-73,beta.vs.other,beta,other,other,9.70549651117554e-73,2.14491472896979e-70,2.3.1,Three-zinc finger Krüppel-related,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
MA0811.1,TFAP2B,-0.188852172136764,0.000920798010825869,0.0149048085137606,stellate.vs.other,stellate,other,other,0.0177205012925408,1,1.3.1,AP2,1.3,Basic helix-span-helix factors (bHSH),1,Basic domains
MA0751.1,ZIC4,-0.188886595201141,0.104325642926879,6.59842710375127e-80,alpha.vs.other,alpha,other,other,1.939334666534e-79,3.82048929307198e-77,2.3.3,More than 3 adjacent zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
MA0028.2,ELK1,-0.18916681544999,-0.00765346838139189,2.37941433822022e-22,beta.vs.other,beta,other,other,4.11248030396868e-22,1.37768090182951e-19,3.5.2,Ets-related,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
MA0706.1,MEOX2,-0.189193375051306,-0.0209101204395269,0.0778753421497659,ductal.vs.other,ductal,other,other,0.103180373237333,1,3.1.1,HOX,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA0631.1,Six3,-0.190069808413962,0.00476611229013846,0.0456059026371889,ductal.vs.other,ductal,other,other,0.0639366044235651,1,3.1.6,HD-SINE,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA0104.4,MYCN,-0.19073029071032,-0.0266128553727322,9.86076042520971e-06,delta.vs.other,delta,other,other,2.2389726612535e-05,0.00570938028619642,1.2.6,bHLH-ZIP,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
MA0884.1,DUXA,-0.190935556728303,-0.00634698727670029,0.00152634688958538,gamma.vs.other,gamma,other,other,0.00354921626132505,0.883754849069938,3.1.3,Paired-related HD,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA0629.1,Rhox11,-0.191350452617565,-0.00456016884467377,0.0246295843737604,immune.vs.other,immune,other,other,0.0500369450961658,1,3.1.3,Paired-related HD,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA0495.2,MAFF,-0.191700429156141,-0.0219513914160224,0.163975321508519,acinar.vs.other,acinar,other,other,0.210981580340961,1,1.1.3,Maf-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
